University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Barnard College,Yes,2496,1402,531,53,95,2121,69,17926,8124,600,850,83.0,93,10.3,33,12580,91,5.944769766928787,5.679467048869875,4.0268422865688205,6.903140484602667,3.7233055200076763,5.257433064570879,81.21502815066718,9.911870086910547,8.74813681377624,3425.3200408639627,54886.120254639376,5.164259653618441,8.97452607649717,1.835408743761391,0.561698717948718,High,2,1,0.4053854078066458,0.17327353451253144,0.18067773038996052,1.3742899658208605,0.13552882168827307,-0.928875264119128,1.6515983227317301,0.450010288926062,-0.7133073594983343,0.6355089913449042,0.9685124280279964,-0.958210073115202,0.8732815923383459,0.9457655214379576,-1.258690988358309,1.8145208041217669,0.6130958528832952
Barry University,Yes,990,784,279,18,45,1811,3144,11290,5360,600,1800,76.0,78,12.6,11,9084,72,5.407130525969504,5.322713777266144,3.7688599295831082,4.287247085802575,3.6930402024121496,12.30734831827442,68.86390377519027,9.911870086910547,10.019259575285039,2872.1891570226703,34618.54631426671,6.05494407369219,4.6929731524538,1.8332642775943315,0.7919191919191919,Medium,1,1,-0.4637929367470966,-0.42246925161973703,-0.5271950280563313,-0.4199221856006509,-0.024742902315955148,1.5741138664865515,0.3309106548795111,0.450010288926062,0.840445648422016,0.11569717540939685,-0.28553671812966114,-0.328544393486175,-0.9448178904126144,0.19540093546298665,0.30731644119223006,0.3584006965742063,0.6130958528832952
Baylor University,Yes,6075,5349,2367,34,66,9919,484,6450,3920,600,1346,71.0,76,18.5,38,7503,72,6.4284614243144125,6.447981818652869,4.5361583039568,5.739346337815967,3.9699229374816873,8.521428126763759,56.30950185476713,9.911870086910547,9.518465184331802,2506.874201393403,32340.751369602982,8.087798029755431,9.710163764170094,1.831816958547229,0.8804938271604938,Low,0,1,1.1873490034898204,1.456617421104464,1.5781800183827612,0.5760565206522865,1.4415054909657228,0.22996762533653825,-1.0115131835916997,0.450010288926062,0.22830116100081005,-0.2276122220975675,-0.4264744945937568,1.1085733319200137,1.1856594896053954,-0.311026712701721,0.90981948736091,-1.0977194109733543,0.6130958528832952
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,5.503420915675759,5.373198991292569,3.8603389773668533,4.818997178837589,3.5402201595660845,8.650480016705622,72.12621930447686,9.014694833976261,8.648479600106288,3025.263672430051,48914.209492885086,5.904911098320331,8.505142557374741,1.8331603194572783,0.7308684436801376,Medium,1,1,-0.30812438589506497,-0.338163922260364,-0.2761874527658006,-0.055200718403029835,-0.8340101981912487,0.2757859743782396,0.6797452837920086,-1.0374664620381557,-0.835123048894733,0.2595509072328201,0.5990025096854961,-0.4346095870330258,0.673964674278998,0.15902521377201317,-0.10796341499571319,0.3584006965742063,0.6130958528832952
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,5.283277844463575,5.257724203636085,3.810178735574704,6.0849584643019385,3.6087803824383187,8.937025676652672,63.08014289724547,10.425882498985677,9.446144075113722,2723.085158261725,39465.53223109407,6.239901345838685,8.664190735529143,1.830846203721078,0.8760842627013631,Medium,1,1,-0.6640202648115267,-0.5309954313233529,-0.41382116204968095,0.813108029442438,-0.4709456083958596,0.37752062599591957,-0.28753843793944656,1.3022200552656582,0.13989967501817485,-0.024425212660713208,0.01436886348154269,-0.19778961228228817,0.7415021812454939,-0.6507010122533143,0.8798247150238223,0.3584006965742063,0.6130958528832952
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,5.132682349526494,5.028664917616362,3.424061617614297,4.167994170464725,3.4902830999141568,6.263081208036455,63.487930385819865,8.405836708794975,10.58407213659315,3025.263672430051,43361.72889933899,6.276560578554963,4.420803225514992,1.831866630804817,0.7816455696202531,Medium,1,1,-0.9074815544917869,-0.9135018527204745,-1.473280392391943,-0.5017164322200872,-1.0984547597543286,-0.5718317704422652,-0.24393431811259617,-2.046926211268621,1.5308425499785614,0.2595509072328201,0.2554446883163039,-0.1718735188122101,-1.0603909108017935,-0.29364602207950696,0.23743313076781652,0.3584006965742063,0.6130958528832952
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,5.531808679976489,5.457609526861189,3.9888374344550432,5.270625276993018,3.7087052668822764,8.992313841986139,60.30359854778309,10.094559934711176,8.842506598639705,1850.701062143412,18178.60612562006,5.482096185079573,6.534472866673584,1.8319335082441826,0.7983606557377049,Low,0,1,-0.26223110262863997,-0.19720665111185023,0.07639695780359013,0.25456596475215887,0.058212344439350285,0.39715003598181964,-0.5844302649588907,0.7529019484450437,-0.5979547424825227,-0.8442593142160162,-1.3027523462610369,-0.7335168472284893,-0.16285168859179217,-0.2702451109943133,0.35113261454554356,-1.0977194109733543,0.6130958528832952
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,75.0,95,11.1,26,12957,69,5.5783310571766584,5.424368099217903,3.776328017113851,5.097794723902809,3.587425098374815,5.503012675985996,78.51903961555239,8.759377814891117,8.465006124490426,2797.1408339686877,58032.99277532507,5.482096185079573,7.8398782563579585,1.8355851675262689,0.6992424242424242,High,2,1,-0.18702036702943126,-0.2527165575247689,-0.5067034883151151,0.13602341304359422,-0.5840337391466704,-0.8416851241032616,1.3633202111399996,-1.4607707482102756,-1.0593912889452626,0.04516955486019143,1.1632240797157132,-0.7335168472284893,0.3914698171492021,1.0074975027217672,-0.3230901609032937,1.8145208041217669,0.6130958528832952
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,5.525952346872266,5.392654099508034,4.037443786297279,3.4779670941379464,3.8262176741334932,9.527757625924883,49.120965092411744,10.129619880423451,10.019259575285039,1616.0326987995059,18969.870093350863,8.436867020058239,5.900304933741678,1.8251161634161965,0.7259933774834437,Low,0,0,-0.2716987856489522,-0.3056758099000103,0.209766978756148,-0.9749983196713342,0.6805060323411471,0.5872530263042917,-1.7801729074622634,0.8110297824067062,0.840445648422016,-1.064791907235012,-1.253793161208231,1.3553462158537377,-0.4321419230686565,-2.655684530779898,-0.14112462673291257,-1.0977194109733543,-1.6310663255951814
Benedictine College,Yes,632,620,222,14,24,702,501,9550,3850,350,250,75.0,84,14.1,18,5922,58,5.132682349526494,5.174491575265412,3.670934316220106,3.7757494643672955,3.487908504228824,8.585125083938845,64.85443546814734,8.729291720840871,6.820549362024394,2797.1408339686877,42037.76711508565,6.601764206578399,6.329097661694977,1.8298053969354215,0.9810126582278481,Medium,1,1,-0.9074815544917869,-0.6699857135981411,-0.7958912089259886,-0.7707527080612918,-1.1110295673075634,0.25258247753325663,-0.09781592796258232,-1.5106521568656046,-3.0694879676041555,0.04516955486019143,0.17352500962299197,0.05802784562419385,-0.25006129701322827,-1.0148870109859982,1.5935694316921025,0.3584006965742063,0.6130958528832952
Bennington College,Yes,519,327,114,25,53,457,2,21700,4100,600,500,35.0,59,10.1,33,16364,55,5.009329971680414,4.75781759766434,3.364910578563031,5.0076495594765635,3.3801020335462018,0.7174355025159702,86.9201966772716,9.911870086910547,7.890855810096345,609.4084262343519,16658.086300281702,5.083315041368852,8.97452607649717,1.8368849563870588,0.630057803468208,High,2,1,-1.10690006304731,-1.3657901703000899,-1.6355837749465225,0.07419384862799155,-1.681924911808059,-2.5407477678105854,2.261643650351074,0.450010288926062,-1.7612021643396472,-2.0107799299124576,-1.3968339859427865,-1.015433533114901,0.8732815923383459,1.4623032466234656,-0.7936983056721828,1.8145208041217669,0.6130958528832952
Bentley College,Yes,3466,2330,640,20,60,3095,1533,13800,5510,630,850,87.0,87,17.5,20,10941,82,6.127003111452982,5.979545909700487,4.097037555097611,4.511710153177958,3.7915979569186,10.770764545022212,73.98697567685812,10.023005814993539,8.74813681377624,3763.230380637817,46086.272753520185,7.763378856053728,6.734445050971812,1.83453543385874,0.6722446624350836,Medium,1,1,0.699994254499864,0.6743756430005439,0.3732851588355612,-0.2659654673280361,0.497175335577208,1.0285679493643725,0.8787132416210683,0.6342683936656499,-0.7133073594983343,0.9530645509285739,0.4240248994484804,0.8792265342330661,-0.07793639470495539,0.6401879219419041,-0.5067345381490527,0.3584006965742063,0.6130958528832952
Berry College,Yes,1858,1221,480,37,68,1620,49,8050,3940,350,2375,80.0,80,16.3,17,10511,63,5.777113757811133,5.595939843848422,3.988031431130897,5.950905246358549,3.671056411766957,4.746029037207325,60.99223862991692,8.729291720840871,10.50704250434032,3182.3085613523126,36992.96354026978,7.364378221795919,6.117876942980019,1.8342721432428284,0.6571582346609257,Low,0,1,0.13434311521028786,0.033791338277498,0.07418538100025152,0.7211624200833137,-0.1411593256933787,-1.1104432228497667,-0.5107949880064011,-1.5106521568656046,1.4366856153094285,0.4071358482998492,-0.13862047133804148,0.5971546804090669,-0.3397531182413292,0.5480605864612232,-0.609355549965486,-1.0977194109733543,0.6130958528832952
Bethany College,Yes,878,816,200,16,41,706,62,8740,3363,550,1700,62.0,68,11.6,29,7718,48,5.334602759227474,5.347737139602873,3.6250603630130502,4.043409132038042,3.4892689281960636,5.095745846599826,62.82280934924012,9.715390024589627,9.919921665567582,1911.850540404655,24164.67508092954,5.676217068867042,8.343335916108645,1.832040355801466,0.929384965831435,Low,0,1,-0.5810454723293936,-0.38068270393128667,-0.9217638545476934,-0.5871679226871698,-1.1038253642154279,-0.9862804008584406,-0.3150547379169704,0.12425506576926057,0.7190202592323733,-0.7867933106586992,-0.9323663945762501,-0.5962838885447581,0.6052558258750537,-0.23285835977625383,1.2423871564193056,-1.0977194109733543,0.6130958528832952
Bethel College KS,Yes,202,184,122,19,42,537,101,8540,3580,500,1400,61.0,80,8.8,32,8324,56,4.392935833999529,4.366999014565807,3.3975036926544715,4.401674224577899,3.421804027828907,5.847416939712312,62.30228343768758,9.502670860800531,9.585611403607514,1850.701062143412,36992.96354026978,4.54106182496124,8.820611540394847,1.832621507163919,0.9108910891089109,Low,0,1,-2.1033980776382455,-2.0184186676387275,-1.5461521647859078,-0.3414378853851846,-1.4610896109060294,-0.7194084586939341,-0.37071381245029034,-0.22842386689854197,0.31037713613816026,-0.8442593142160162,-0.13862047133804148,-1.3987772094442272,0.8079240121706287,-0.029509196159583823,1.1165879698865784,-1.0977194109733543,0.6130958528832952
Bethel College,Yes,502,384,104,11,28,347,74,6200,2900,600,800,63.0,63,11.7,13,7623,35,4.988297568889259,4.864235844066211,3.3202466881417814,3.3150176007474266,3.3054404656561394,5.364102816591983,55.51094262165439,9.911870086910547,8.648479600106288,1973.9929282613914,19782.08415571577,5.714647119153561,5.203164536960752,1.8319428434093774,0.7649402390438247,Low,0,1,-1.140902248243811,-1.1880821921173963,-1.7581361528875605,-1.086763562568219,-2.077299523848067,-0.8910034287473528,-1.0969019546185317,0.450010288926062,-0.835123048894733,-0.7283942076217277,-1.2035376962767816,-0.5691159228921928,-0.7281725029254713,-0.26697866759033473,0.12380000620418698,-1.0977194109733543,0.6130958528832952
Bethune Cookman College,Yes,1646,1150,542,12,30,2128,82,5188,3396,650,2500,48.0,48,13.8,9,6817,58,5.707240878314079,5.559486927732473,4.034649876227171,3.4779670941379464,3.7239256013915965,5.5219662118910735,52.0427082942478,10.094559934711176,10.598401182873939,1146.123359651444,9701.095221244075,6.494286444209187,4.135098422421764,1.8310327890838676,0.6986634264884569,Low,0,1,0.021382622181372338,-0.027081437217840256,0.20210082339852323,-0.9749983196713342,0.1388124981972053,-0.8349558950771351,-1.4677551794894657,0.7529019484450437,1.5483576157405647,-1.5063952131493028,-1.8272954091087186,-0.01795311549064537,-1.1817113204611744,-0.585413412640317,-0.3270286237548738,-1.0977194109733543,0.6130958528832952
Birmingham-Southern College,Yes,805,588,287,67,88,1376,207,11660,4325,400,900,74.0,79,14.0,34,8649,72,5.281762656709998,5.140683965175862,3.780736430965072,7.573335810475324,3.6378770112331362,7.02074186571306,69.66320220279987,9.014694833976261,8.842506598639705,2723.085158261725,35793.58122346702,6.566038151310228,9.126046493076482,1.8329070233575724,0.7304347826086957,Medium,1,1,-0.666469803987633,-0.7264410888682336,-0.4946073275167645,1.8339694764837164,-0.3168627429199748,-0.302833304133632,0.4163784668929341,-1.0374664620381557,-0.5979547424825227,-0.024425212660713208,-0.21283183845717074,0.0327714581047688,0.9376225443004441,0.07039503349478184,-0.11091326757864209,0.3584006965742063,0.6130958528832952
Blackburn College,Yes,500,336,156,25,55,421,27,6500,2700,500,1000,76.0,76,14.3,53,8377,51,4.985773011328747,4.775883788341312,3.512837250742626,5.0076495594765635,3.3583214718818084,3.895833163481379,56.46676398800446,9.502670860800531,9.01750885336023,2872.1891570226703,32340.751369602982,6.672921618566724,11.655607344432926,1.832669231278689,0.672,Low,0,1,-1.1449835923757254,-1.3356214132756254,-1.229690663855404,0.07419384862799155,-1.7972651244694542,-1.4122952245038178,-0.994697373656286,-0.22842386689854197,-0.38404127330500104,0.11569717540939685,-0.4264744945937568,0.10833228473918503,2.0117639497732696,-0.012810175130235545,-0.5083987827944788,-1.0977194109733543,0.6130958528832952
Bloomsburg Univ. of Pennsylvania,No,6773,3028,1025,15,55,5847,946,7844,2948,500,1680,75.0,68,18.0,19,7041,75,6.4854580540046225,6.130207608410016,4.265417986722095,3.912896621040344,3.8945814756714325,9.797653976929121,60.42583937424156,9.502670860800531,9.899406549946837,2797.1408339686877,24164.67508092954,7.926466069189679,6.534472866673584,1.831301764113729,0.4470692455337369,Low,0,0,1.2794930146875285,0.9259658239375039,0.8353009416009008,-0.676685000581864,1.0425304617027562,0.6830765374591041,-0.5713592321440718,-0.22842386689854197,0.6939436705905885,0.04516955486019143,-0.9323663945762501,0.994520367361471,-0.16285168859179217,-0.49129705864050627,-2.0384244427787936,-1.0977194109733543,-1.6310663255951814
Bluefield College,Yes,377,358,181,15,30,653,129,7150,4350,450,1500,61.0,67,17.8,3,6259,53,4.805308689740323,4.817950583741878,3.580488388019648,3.912896621040344,3.470435769454939,6.238194090164499,58.44252281022346,9.270525807002555,9.703857838201385,1850.701062143412,23244.601297193447,7.861445633866882,1.9499330346678316,1.8302992425423463,0.9496021220159151,Low,0,1,-1.4367325354204534,-1.2653740129282331,-1.0440640275386948,-0.676685000581864,-1.2035574357642644,-0.5806676476526877,-0.7834323720394512,-0.6133100630418952,0.45491530270202957,-0.8442593142160162,-0.9892956425607811,0.9485544386053418,-2.1096101767128186,-0.8420867774976877,1.3799084473942336,-1.0977194109733543,0.6130958528832952
Bluffton College,Yes,692,514,209,20,50,760,81,9900,3990,400,900,76.0,71,13.3,19,9073,58,5.188877182025991,5.054307935617552,3.6444987621072795,4.511710153177958,3.5067641130770872,5.503012675985996,65.69731106546233,9.014694833976261,8.842506598639705,2872.1891570226703,27058.81466023696,6.31311179805378,6.534472866673584,1.8332555701450113,0.7427745664739884,Medium,1,1,-0.8166337744874121,-0.8706805411731543,-0.8684272103392136,-0.2659654673280361,-1.0111786099296312,-0.8416851241032616,-0.007688472917462823,-1.0374664620381557,-0.5979547424825227,0.11569717540939685,-0.7532925064547982,-0.14603378484101692,-0.16285168859179217,0.19235413449011693,-0.026975497497538428,0.3584006965742063,0.6130958528832952
Boston University,Yes,20192,13007,3810,45,80,14971,3113,18420,6810,475,1025,80.0,81,11.9,16,16836,72,7.033257204543737,6.919524368143712,4.6753057910607065,6.4586530156495385,4.022877975373612,12.285399767300108,82.00412131330411,9.389262578036165,9.058720703941752,3182.3085613523126,38216.88394908151,5.791125549906482,5.900304933741678,1.8370323453049218,0.6441660063391442,High,2,1,2.165096450113837,2.244046982579158,1.9599840947466636,1.0694209607168643,1.7219319292761692,1.5663212927400252,1.7359749006852543,-0.41644976643940557,-0.3336660941783224,0.4071358482998492,-0.06289081824039729,-0.5150498114932618,-0.4321419230686565,1.5138757200102375,-0.6977313826072697,1.8145208041217669,0.6130958528832952
Bowdoin College,Yes,3356,1019,418,76,100,1490,8,19030,5885,1495,875,93.0,96,11.2,52,20447,96,6.109296283656687,5.485428616699893,3.9338864519701247,7.9507514375752795,3.654202194337,2.3084899027353596,82.95956533762563,12.111114208227301,8.795945969733173,4299.868873409913,59647.28650004573,5.521188494835537,11.535678590176726,1.8379810101315892,0.3036352800953516,High,2,1,0.6713683840298782,-0.15075151416616325,-0.07438197144344937,2.0928346521784613,-0.2304118001045701,-1.9758626980419243,1.838139133016192,4.096259435293245,-0.654867984385544,1.4573774316188435,1.2631079470739583,-0.7058806999736407,1.9608379399940299,1.8458205652242814,-3.0140920350330522,1.8145208041217669,0.6130958528832952
Bowling Green State University,No,9251,7333,3076,14,45,13699,1213,7452,3352,600,1700,81.0,89,21.1,14,6918,67,6.646339972047896,6.618772545785989,4.614006189116403,3.7757494643672955,4.0118545630352935,10.293005040519805,59.32044967693873,9.911870086910547,9.919921665567582,3262.3198521504246,48914.209492885086,8.900809119803762,5.443683341838181,1.8311557296737997,0.7926710625878284,Low,0,0,1.5395839242423859,1.7418210946978445,1.7917853123687786,-0.7707527080612918,1.6635568174242794,0.8589450810348739,-0.6895569360144435,0.450010288926062,0.7190202592323733,0.4823274812028567,0.5990025096854961,1.683328171034445,-0.6260396734364524,-0.542395590171975,0.31243082147665624,-1.0977194109733543,-1.6310663255951814
